MIASTO;Region;KOD;KIER;ULICA;P_OD;P_DO;N_OD;N_DO;POD;NOD
WARSZAWA;MAZOWIECKIE;02-458;022;GRYCZANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-437;022;ZODIAKALNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-459;022;CZ”£ENKOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-454;022;DZIUPLI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-459;022;PORONI—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-460;022;BUDKI SZCZ åLIWICKIE;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-461;022;W£ODARZEWSKA;112;32764;103;32765;   112 ;   103 
WARSZAWA;MAZOWIECKIE;02-462;022;åL•SKA;50;32764;35;32765;    50 ;    35 
WARSZAWA;MAZOWIECKIE;02-463;022;NAUKOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-464;022;DRUKARZY;2;6;1;5;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-465;022;SK£ADOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-466;022;SKRO—SKIEGO STANIS£AWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-458;022;STAROWIEJSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-447;022;NIKE;36;32764;0;0;    36 ;     0 
WARSZAWA;MAZOWIECKIE;02-439;022;CIENISTA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-439;022;ZDOBNICZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-440;022;PAROWCOWA;0;0;1;32765;     0 ;     1 
WARSZAWA;MAZOWIECKIE;02-441;022;NASTROJOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-441;022;REDAKTORSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-441;022;REJONOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-442;022;NIKE;2;32;1;32765;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-443;022;CISZEWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-454;022;SZCZ SNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-446;022;TRZCINOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-454;022;POZIOMKOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-448;022;POTRZEBNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-449;022;PLASTYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-449;022;ZAPAåNICZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-450;022;KOSMOSU;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-450;022;SYMPATYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-452;022;DRUKARZY;8;32764;7;32765;     8 ;     7 
WARSZAWA;MAZOWIECKIE;02-453;022;CHYLO—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-246;022;GEOLOGICZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-445;022;PAROWCOWA;2;32764;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;02-029;022;NARUTOWICZA GABRIELA PLAC;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-021;022;GR”JECKA;0;0;9;25;     0 ;     9 
WARSZAWA;MAZOWIECKIE;02-022;022;NIEMCEWICZA JULIANA URSYNA;2;2;1;9;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-023;022;TARCZY—SKA;12;32764;11;32765;    12 ;    11 
WARSZAWA;MAZOWIECKIE;02-024;022;DALEKA;8;32764;7;32765;     8 ;     7 
WARSZAWA;MAZOWIECKIE;02-025;022;TARCZY—SKA;2;10;1;9;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-025;022;ZAWISZY ARTURA PLAC;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-026;022;RASZY—SKA;2;46;1;17;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-036;022;UNIWERSYTECKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-028;022;ASNYKA ADAMA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-018;022;NOWOGRODZKA;74;32764;75;32765;    74 ;    75 
WARSZAWA;MAZOWIECKIE;02-030;022;GR”JECKA;0;0;27;35;     0 ;    27 
WARSZAWA;MAZOWIECKIE;02-031;022;GR”JECKA;0;0;37;47;     0 ;    37 
WARSZAWA;MAZOWIECKIE;02-032;022;FILTROWA;0;0;75;32765;     0 ;    75 
WARSZAWA;MAZOWIECKIE;02-032;022;FILTROWA;10;52;75;32765;    10 ;    75 
WARSZAWA;MAZOWIECKIE;02-032;022;FILTROWA;10;52;0;0;    10 ;     0 
WARSZAWA;MAZOWIECKIE;02-033;022;RASZY—SKA;48;32764;19;32765;    48 ;    19 
WARSZAWA;MAZOWIECKIE;02-034;022;WAWELSKA;60;32764;1;32765;    60 ;     1 
WARSZAWA;MAZOWIECKIE;01-993;022;PASYMSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-027;022;NIEMCEWICZA JULIANA URSYNA;4;12;11;13;     4 ;    11 
WARSZAWA;MAZOWIECKIE;02-009;022;NIEPODLEG£OåCI ALEJA;0;0;235;32765;     0 ;   235 
WARSZAWA;MAZOWIECKIE;02-248;022;STARTOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-994;022;MARII LUDWIKI GONZAGI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-995;022;LINDEGO SAMUELA BOGUMI£A;0;0;1;11;     0 ;     1 
WARSZAWA;MAZOWIECKIE;02-001;022;ALEJE JEROZOLIMSKIE;0;0;81;99;     0 ;    81 
WARSZAWA;MAZOWIECKIE;02-002;022;NOWOGRODZKA;62A;62A;0;0;    62A;     0 
WARSZAWA;MAZOWIECKIE;02-004;022;CHA£UBI—SKIEGO TYTUSA;0;0;1;32765;     0 ;     1 
WARSZAWA;MAZOWIECKIE;02-005;022;LINDLEYA WILLIAMA;2;12;1;32765;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-006;022;NOWOGRODZKA;0;0;59;73;     0 ;    59 
WARSZAWA;MAZOWIECKIE;02-020;022;DALEKA;2;6;1;5;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-008;022;KOSZYKOWA;80;32764;79;79;    80 ;    79 
WARSZAWA;MAZOWIECKIE;02-019;022;GR”JECKA;0;0;1;7;     0 ;     1 
WARSZAWA;MAZOWIECKIE;02-010;022;NOWOWIEJSKA;26;32764;35;32765;    26 ;    35 
WARSZAWA;MAZOWIECKIE;02-011;022;ALEJE JEROZOLIMSKIE;0;0;101;109;     0 ;   101 
WARSZAWA;MAZOWIECKIE;02-012;022;KOSZYKOWA;0;0;81;32765;     0 ;    81 
WARSZAWA;MAZOWIECKIE;02-013;022;LINDLEYA WILLIAMA;14;32764;0;0;    14 ;     0 
WARSZAWA;MAZOWIECKIE;02-014;022;NOWOGRODZKA;64;72;0;0;    64 ;     0 
WARSZAWA;MAZOWIECKIE;02-015;022;STARYNKIEWICZA SOKRATESA PLAC;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-017;022;ALEJE JEROZOLIMSKIE;0;0;111;129;     0 ;   111 
WARSZAWA;MAZOWIECKIE;02-038;022;AKADEMICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-007;022;OCZKI WOJCIECHA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-071;022;LANGIEWICZA MARIANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-062;022;ZIMOROWICZA SZYMONA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-063;022;G”RNICKIEGO £UKASZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-063;022;WARSZEWICKIEGO KRZYSZTOTA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-065;022;£ CZYCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-066;022;£ADYS£AWA Z GIELNIOWA B£;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-067;022;WAWELSKA;38;58;0;0;    38 ;     0 
WARSZAWA;MAZOWIECKIE;02-068;022;ORZECHOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-035;022;;;;;;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-070;022;SOLARIEGO ANTONIEGO;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-059;022;WAWELSKA;2;8;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;02-072;022;PREZYDENCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-073;022;JESIONOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-074;022;PROKURATORSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-075;022;APLIKANCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-078;022;KRZYWICKIEGO LUDWIKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-079;022;TRYBUNALSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-080;022;REFERENDARSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-081;022;S DZIOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-069;022;RUDAWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-050;022;SK£ODOWSKIEJ CURIE MARII;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-040;022;SUPI—SKIEGO J”ZEFA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-041;022;MOCHNACKIEGO MAURYCEGO;0;0;17;32765;     0 ;    17 
WARSZAWA;MAZOWIECKIE;02-042;022;MOCHNACKIEGO MAURYCEGO;2;32764;1;15;     2 ;     1 
WARSZAWA;MAZOWIECKIE;02-044;022;MIANOWSKIEGO J”ZEFA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-045;022;RAPACKIEGO WINCENTEGO;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-046;022;ZAPOLSKIEJ GABRIELI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-047;022;P£UGA ADAMA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-048;022;HOFFMANOWEJ KLEMENTYNY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-062;022;KROMERA MARCINA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-050;022;CURIE SK£ODOWSKIEJ MARII;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-061;022;WAWELSKA;10;36;0;0;    10 ;     0 
WARSZAWA;MAZOWIECKIE;02-051;022;GLOGERA ZYGMUNTA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-052;022;KRZYCKIEGO ANDRZEJA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-053;022;REJA MIKO£AJA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-054;022;DANTYSZKA JANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-054;022;WIELKOPOLSKI ALEJA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-055;022;FILTROWA;0;0;65;73;     0 ;    65 
WARSZAWA;MAZOWIECKIE;02-057;022;FILTROWA;54;32764;13;55;    54 ;    13 
WARSZAWA;MAZOWIECKIE;01-993;022;OSTASZEWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-049;022;KORZENIOWSKIEGO J”ZEFA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-953;022;LINDEGO SAMUELA BOGUMI£A;0;0;13;32765;     0 ;    13 
WARSZAWA;MAZOWIECKIE;01-944;022;PAROLAANTONIEGO;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-945;022;;;;;;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-946;022;MARYMONCKA;0;0;121;32765;     0 ;   121 
WARSZAWA;MAZOWIECKIE;01-947;022;DORYCKA;0;0;1;32765;     0 ;     1 
WARSZAWA;MAZOWIECKIE;01-948;022;NOCZNICKIEGO TOMASZA;2;8;1;25;     2 ;     1 
WARSZAWA;MAZOWIECKIE;01-949;022;KASPROWICZA JANA;68;32764;109;32765;    68 ;   109 
WARSZAWA;MAZOWIECKIE;01-950;022;WRZECIONO;0;0;45;32765;     0 ;    45 
WARSZAWA;MAZOWIECKIE;01-962;022;PRZYTYK;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-952;022;LINDEGO SAMUELA BOGUMI£A;20;32764;0;0;    20 ;     0 
WARSZAWA;MAZOWIECKIE;01-943;022;SKWER 30 PU£KU STRZELC”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-954;022;LINDEGO SAMUELA BOGUMI£A;2;18;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;01-956;022;WRZECIONO;42;32764;0;0;    42 ;     0 
WARSZAWA;MAZOWIECKIE;01-957;022;SZEGEDY—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-958;022;SZUBI—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-960;022;PRZY AGORZE;2;16;1;19;     2 ;     1 
WARSZAWA;MAZOWIECKIE;01-961;022;WRZECIONO;2;18;13;25;     2 ;    13 
WARSZAWA;MAZOWIECKIE;01-962;022;ANTYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-993;022;RADECKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-951;022;WRZECIONO;0;0;1;11;     0 ;     1 
WARSZAWA;MAZOWIECKIE;01-940;022;PALISADOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-935;022;LINOTYPOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-936;022;R KOPIS;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-937;022;AKCENT;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-937;022;LOTERYJKI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-937;022;PARNAS;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-938;022;HERBOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-938;022;W”YCICKIEGO KAZIMIERZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-939;022;BURLESKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-944;022;GAJCEGO TADEUSZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-940;022;OP£OTEK;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-944;022;BALCERZAKA J”ZEFA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-941;022;TREN”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-941;022;WALECZNYCH;0;0;53;59;     0 ;    53 
WARSZAWA;MAZOWIECKIE;01-941;022;WYJåCIOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-942;022;KABARETOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-942;022;NOKTURNU;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-942;022;TARNOWSKIEGO STANIS£AWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-943;022;PSTROWSKIEGO WINCENTEGO;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-963;022;WRZECIONO;20;40;27;43;    20 ;    27 
WARSZAWA;MAZOWIECKIE;01-939;022;KALAMBUR;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-987;022;GNIEèNIE—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-980;022;SAMOG£OSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-981;022;ARRASOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-981;022;BALATON;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-982;022;TRYLOGII;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-985;022;DZIERØONIOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-986;022;KR”LOWEJ JADWIGI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-986;022;WAZ”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-962;022;FRYGIJSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-987;022;DZIEKANOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-978;022;ØUBROWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-988;022;HUMANIST”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-988;022;MICHALINY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-989;022;ANNY JAGIELLONKI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-990;022;ENCYKLOPEDYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-991;022;BIOGRAFICZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-991;022;HEROLD”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-991;022;SPARTAKUSA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-992;022;IMPROWIZACJI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-987;022;DANKOWICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-971;022;WYGON;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-964;022;DORYCKA;2;32764;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;01-966;022;BACKIEGO EWARYSTA BRONIS£AWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-966;022;ILUSTRACJI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-966;022;PROZY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-966;022;RYTMY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-968;022;MUZEALNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-969;022;PU£KOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-970;022;DZIWOØONY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-979;022;POLEG£YCH;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-971;022;ODYSEI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-979;022;PANTOMIMY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-972;022;ABECAD£O;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-972;022;HIEROGLIF;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-973;022;PAPIRUS”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-974;022;TU£OWICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-975;022;JAMKI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-976;022;PASTERSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-977;022;MARYMONCKA;36;32764;0;0;    36 ;     0 
WARSZAWA;MAZOWIECKIE;02-084;022;LESZOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;01-971;022;FARYSA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-201;022;OPACZEWSKA;50;32764;43;32765;    50 ;    43 
WARSZAWA;MAZOWIECKIE;02-191;022;HIPOTEZY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;00-379;022;KOåCIUSZKOWSKIE WYBRZEØE;0;0;27;37;     0 ;    27 
WARSZAWA;MAZOWIECKIE;02-194;022;ZBIOROWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-195;022;HIPOLITOWO;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-195;022;ODBLASK;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-196;022;POPAS;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-197;022;NA SKRAJU;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-208;022;ALEJE JEROZOLIMSKIE;0;0;167;171;     0 ;   167 
WARSZAWA;MAZOWIECKIE;02-200;022;;;;;;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-188;022;JANKA MUZYKANTA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-202;022;DRAWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-203;022;HUBERA MAKSYMILIANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-203;022;KURHAN;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-204;022;NOWOBERESTECKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-205;022;STADIONOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-206;022;ZADUMANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-207;022;FILIPINKI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-082;022;CZUBATKI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-198;022;KINETYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-179;022;BOGUCICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-168;022;TAPICERSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-169;022;CZARDASZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-170;022;S£OWICZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-172;022;G£ADKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-173;022;W GORZEWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-174;022;SABA£Y;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-175;022;PILCHOWICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-176;022;SKRZYDLATA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-178;022;SEKUNDOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-189;022;MATEMATYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-180;022;KRAKOWSKA ALEJA;0;0;81;239;     0 ;    81 
WARSZAWA;MAZOWIECKIE;02-181;022;MACIEJKI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-182;022;RUCHLIWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-183;022;KRAKOWSKA ALEJA;0;0;1;79;     0 ;     1 
WARSZAWA;MAZOWIECKIE;02-184;022;ARCHEOLOG”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-186;022;WYKUSZ;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-187;022;DUKIELSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-209;022;åMIG£OWCA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-177;022;KOTWICZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-238;022;MODULARNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-231;022;JUTRZENKI;130;32764;91;32765;   130 ;    91 
WARSZAWA;MAZOWIECKIE;02-231;022;W£ODARZEWSKA;90;110;97;101;    90 ;    97 
WARSZAWA;MAZOWIECKIE;02-232;022;£OPUSZA—SKA;38;118;47;91;    38 ;    47 
WARSZAWA;MAZOWIECKIE;02-233;022;MIKULCZYCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-233;022;SERWITUTY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-234;022;DZIA£KOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-235;022;R”WNOLEGTA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-207;022;KUKIE£KI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-237;022;INSTALATOR”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-228;022;JANTAR;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-239;022;LEONIDASA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-240;022;JAKOBIN”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-241;022;NASIENNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-241;022;PRZEDPOLE;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-242;022;KOLNE—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-243;022;REZERWOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-244;022;ORZECHOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-495;022;LEGNICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-236;022;BADYLARSKA;28;32764;41;32765;    28 ;    41 
WARSZAWA;MAZOWIECKIE;02-221;022;PODBORSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-210;022;KRAKOWSKA ALEJA;260;32764;0;0;   260 ;     0 
WARSZAWA;MAZOWIECKIE;02-211;022;ANALITYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;02-212;022;BAKALARSKA;0;0;0;0;     0 ;     0 
